bacterial_species,isolate_code,administrative_region,national_site,local_site,sample_source,replicate,colony,esbl,ampicillin_mic,ampicillin_int,amoxicillin/clavulanic_acid_mic,amoxicillin/clavulanic_acid_int,ceftaroline_mic,ceftaroline_int,cefalexin_mic,cefalexin_int,cefalotin_mic,cefalotin_int,cefpodoxime_mic,cefpodoxime_int,cefotaxime_mic,cefotaxime_int,cefovecin_mic,cefovecin_int,ceftiofur_mic,ceftiofur_int,ceftazidime/avibactam_mic,ceftazidime/avibactam_int,imepenem_mic,imepenem_int,amikacin_mic,amikacin_int,gentamicin_mic,gentamicin_int,neomycin_mic,neomycin_int,nalidixic_acid_mic,nalidixic_acid_int,enrofloxacin_mic,enrofloxacin_int,marbofloxacin_mic,marbofloxacin_int,pradofloxacin_mic,pradofloxacin_int,doxycycline_mic,doxycycline_int,tetracycline_mic,tetracycline_int,nitrofurantoin_mic,nitrofurantoin_int,chloramphenicol_mic,chloramphenicol_int,trimethoprim/sulfamethazole_mic,trimethoprim/sulfamethazole_int,scored_resistance,num_antibiotics_tested,mar_index
escherichia_coli,sal_mkfkr2c3,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,3,neg,4,s,≤2,s,,s,8,s,8,s,≤0.25,s,,s,1,s,≤1,s,,s,≤0.25,s,≤2,s,≤1,s,≤2,s,,,≤0.12,s,≤0.5,s,≤0.12,s,1,s,≤1,s,≤16,s,8,s,≤20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrdwr1c1,barmm,marawi_city,gadongan,drinking_water,1,1,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,0.5,s,<=2,s,8,i,4,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,64,i,>=64,r,>=320,r,5,22,0.2273
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrdwr1c2,barmm,marawi_city,gadongan,drinking_water,1,2,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,32,s,<=2,s,<=20,s,3,22,0.1364
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrdwr3c14,barmm,marawi_city,gadongan,drinking_water,3,14,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
pseudomonas_aeruginosa,sal_mrdwr2c3,barmm,marawi_city,gadongan,drinking_water,2,3,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,2,s,<=2,s,<=1,s,,,,,0.25,s,<=0.5,s,,,,,,,,,,,,,3,8,0.375
klebsiella_pneumoniae_ssp_pneumoniae,vc_mrdwr1c1,barmm,marawi_city,gadongan,drinking_water,1,1,neg,>=32,r,4,s,,s,16,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,8*,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
enterobacter_cloacae_complex,vc_mrdwr2c2,barmm,marawi_city,gadongan,drinking_water,2,2,,,,8,*r,,,>=64,r,>=64,r,<=0.25,s,,s,1,s,<=1,s,,s,0.5,s,<=2,s,<=1,s,trm,,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,4,s,64,i,4,s,<=20,s,3,19,0.1579
acinetobacter_baumannii,vc_mrdwr3c1,barmm,marawi_city,gadongan,drinking_water,3,1,,,,,,,,,,,,,,,,>=8,r,>=8,r,,,<=0.25,s,,,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,,,<=20,s,2,9,0.2222
escherichia_coli,ec_mrlwr1c3,barmm,marawi_city,gadongan,lake_water,1,3,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,4,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mrlwr1c4,barmm,marawi_city,gadongan,lake_water,1,4,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c6,barmm,marawi_city,gadongan,lake_water,1,6,neg,16,*r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c9,barmm,marawi_city,gadongan,lake_water,1,9,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,4,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrlwr1c10,barmm,marawi_city,gadongan,lake_water,1,10,neg,8,s,<=2,s,,s,8,s,16,i,0.5,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c11,barmm,marawi_city,gadongan,lake_water,1,11,neg,16,*r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c13,barmm,marawi_city,gadongan,lake_water,1,13,neg,<=2*,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c16,barmm,marawi_city,gadongan,lake_water,1,16,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr1c20,barmm,marawi_city,gadongan,lake_water,1,20,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrlwr2c1,barmm,marawi_city,gadongan,lake_water,2,1,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrlwr2c3,barmm,marawi_city,gadongan,lake_water,2,3,neg,>=32,r,16,i,,s,8,s,16,i,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,>=320,r,2,22,0.0909
escherichia_coli,ec_mrlwr2c7,barmm,marawi_city,gadongan,lake_water,2,7,neg,>=32,r,>=32,r,,,8,s,>=64,r,0.5,s,,,2,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,3,19,0.1579
escherichia_coli,ec_mrlwr2c10,barmm,marawi_city,gadongan,lake_water,2,10,neg,>=32,r,4,s,,s,8,s,16,i,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,2,i,2,i,0.25,s,>=16,r,>=16,r,<=16,s,16,i,>=320,r,4,22,0.1818
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr2c11,barmm,marawi_city,gadongan,lake_water,2,11,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr2c17,barmm,marawi_city,gadongan,lake_water,2,17,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,0.5,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr3c12,barmm,marawi_city,gadongan,lake_water,3,12,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrlwr3c16,barmm,marawi_city,gadongan,lake_water,3,16,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
escherichia_coli,ec_mrlwr3c17,barmm,marawi_city,gadongan,lake_water,3,17,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,32,s,8,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mrlwr3c20,barmm,marawi_city,gadongan,lake_water,3,20,neg,>=32,r,4,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,1,i,<=0.5,s,0.25,s,>=16,r,>=16,r,32,s,4,s,<=20,s,3,22,0.1364
vibrio_cholerae,vc_mrlwr1c1,barmm,marawi_city,gadongan,lake_water,1,1,neg,>=33,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<=4,s,,,<=8,s,,i,6,4,1.5
vibrio_cholerae,vc_mrlwr1c3,barmm,marawi_city,gadongan,lake_water,1,3,,>=32,r,4,s,,,,,,,,,,,<=0.5,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
vibrio_cholerae,vc_mrlwr1c6,barmm,marawi_city,gadongan,lake_water,1,6,,>=32,r,4,s,,,,,,,,,,,<=0.5,s,2,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
vibrio_cholerae,vc_mrlwr1c7,barmm,marawi_city,gadongan,lake_water,1,7,,>=32,r,16,i,,,,,,,,,,,2,s,>=8,r,,,<=0.25,s,<=2,s,<=1,s,,,,,0.5,s,<=0.5,s,,,1,s,<=1,s,,,<=2,s,<=20,s,2,13,0.1538
vibrio_fluvialis,vc_mrlwr1c12,barmm,marawi_city,gadongan,lake_water,1,12,,>=32,r,<=2,s,,,,,,,,,,,<=0.5,s,2,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
vibrio_fluvialis,vc_mrlwr1c15,barmm,marawi_city,gadongan,lake_water,1,15,,>=32,r,<=2,s,,,,,,,,,,,<=0.5,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
vibrio_fluvialis,vc_mrlwr2c2,barmm,marawi_city,gadongan,lake_water,2,2,,>=32,r,<=2,s,,,,,,,,,,,<=0.5,s,4,i,,,<=0.25,s,<=2,s,<=1,s,,,,,0.25,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
vibrio_cholerae,vc_mrlwr2c8,barmm,marawi_city,gadongan,lake_water,2,8,,>=32,r,4,s,,,,,,,,,,,<=0.5,s,2,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,1,13,0.0769
enterobacter_cloacae_complex,vc_mrlwr3c5,barmm,marawi_city,gadongan,lake_water,3,5,,,,>=32,r,,,>=64,r,>=64,r,1,s,,s,1,s,2,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,2,s,<=16,s,4,s,<=20,s,3,20,0.15
vibrio_fluvialis,vc_mrlwr3c10,barmm,marawi_city,gadongan,lake_water,3,10,,>=32,r,16,i,,,,,,,,,,,<=0.5,s,<=1,s,,,>=16,r,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,,<=2,s,<=20,s,2,13,0.1538
escherichia_coli,ec_mrftr1c2,barmm,marawi_city,gadongan,fish_tilapia,1,2,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr1c4,barmm,marawi_city,gadongan,fish_tilapia,1,4,neg,>=32,r,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr1c9,barmm,marawi_city,gadongan,fish_tilapia,1,9,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr1c10,barmm,marawi_city,gadongan,fish_tilapia,1,10,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr2c3,barmm,marawi_city,gadongan,fish_tilapia,2,3,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr2c5,barmm,marawi_city,gadongan,fish_tilapia,2,5,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrftr2c6,barmm,marawi_city,gadongan,fish_tilapia,2,6,neg,4,s,<=2,s,,s,8,s,16,i,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr2c7,barmm,marawi_city,gadongan,fish_tilapia,2,7,neg,4,s,<=2,s,,s,8,s,16,i,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr2c8,barmm,marawi_city,gadongan,fish_tilapia,2,8,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr2c10,barmm,marawi_city,gadongan,fish_tilapia,2,10,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr3c1,barmm,marawi_city,gadongan,fish_tilapia,3,1,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr3c2,barmm,marawi_city,gadongan,fish_tilapia,3,2,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr3c3,barmm,marawi_city,gadongan,fish_tilapia,3,3,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_spp_ozaenae,ec_mrftr3c4,barmm,marawi_city,gadongan,fish_tilapia,3,4,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrftr3c5,barmm,marawi_city,gadongan,fish_tilapia,3,5,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_mrftr3c6,barmm,marawi_city,gadongan,fish_tilapia,3,6,neg,>=32,r,>=32,r,,,>=64,r,>=64,r,2,s,,,<=0.5,s,<=1,s,,s,0.5,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,4,20,0.2
escherichia_coli,ec_mrftr3c8,barmm,marawi_city,gadongan,fish_tilapia,3,8,neg,4,*r,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr3c11,barmm,marawi_city,gadongan,fish_tilapia,3,11,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
enterobacter_aerogenes,sg_mrftr1c2,barmm,marawi_city,gadongan,fish_tilapia,1,2,,,,<=2,*r,,s,16,*r,8,*r,<=0.25,s,,s,<=0.5,s,<=1,s,,s,2,i,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,64,i,<=2,s,<=20,s,5,21,0.2381
escherichia_coli,vc_mrftr1c2,barmm,marawi_city,gadongan,fish_tilapia,1,2,neg,>=32,r,4,s,,s,8,s,16,i,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,4,s,>=16,r,<=16,s,4,s,<=20,s,2,22,0.0909
escherichia_coli,vc_mrftr3c1,barmm,marawi_city,gadongan,fish_tilapia,3,1,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
escherichia_coli,ec_mrfkr1c3,barmm,marawi_city,gadongan,fish_kaolang,1,3,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrfkr1c5,barmm,marawi_city,gadongan,fish_kaolang,1,5,neg,16,*r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,4,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrfkr2c1,barmm,marawi_city,gadongan,fish_kaolang,2,1,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrfkr2c2,barmm,marawi_city,gadongan,fish_kaolang,2,2,neg,>=32,r,>=32,r,,,>=64,r,>=64,r,>=8,r,,,>=8,r,>=8,r,,,>=16,r,<=2,s,<=1,s,<=2,s,,,1,i,1,s,0.5,s,>=16,r,>=16,r,64,i,<=2,s,>=320,r,11,22,0.5
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrfkr2c5,barmm,marawi_city,gadongan,fish_kaolang,2,5,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrfkr2c7,barmm,marawi_city,gadongan,fish_kaolang,2,7,neg,>=32,r,8,s,,s,8,s,16,i,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,4,s,>=320,r,2,22,0.0909
escherichia_coli,ec_mrfkr3c3,barmm,marawi_city,gadongan,fish_kaolang,3,3,neg,>=32,r,4,s,,s,8,s,8,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,4,s,<=20,s,3,22,0.1364
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrfkr3c6,barmm,marawi_city,gadongan,fish_kaolang,3,6,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mrfkr3c7,barmm,marawi_city,gadongan,fish_kaolang,3,7,neg,<=2*,*r,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrfkr3c9,barmm,marawi_city,gadongan,fish_kaolang,3,9,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,vc_mrfkr1c3,barmm,marawi_city,gadongan,fish_kaolang,1,3,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,vc_mrfkr2c5,barmm,marawi_city,gadongan,fish_kaolang,2,5,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
enterobacter_cloacae_complex,vc_mrfkr3c2,barmm,marawi_city,gadongan,fish_kaolang,3,2,,,,4,*r,,,>=64,r,16,*r,2,s,,s,2,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,2,s,64,i,16,i,<=20,s,3,19,0.1579
escherichia_coli,ec_maewur1c1,barmm,marawi_city,apmc,effluent_water_untreated,1,1,neg,>=32,r,16,i,,s,<=4,s,16,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.5,s,<=0.5,s,<=-0.12,s,1,s,<=1,s,<=16,s,8,s,>=320,r,2,22,0.0909
